time	bass	mid	treble	bass_att	mid_att	treb_att	beat_raw	beat	beat_bass	beat_mid	beat_treble	sub_bass	low_bass	low_mid	mid_high	high_mid	high
17.300	0.5380	0.5842	0.5530	0.5603	0.6227	0.6245	0.0008	0.0004	0.0147	0.0004	0.0008	0.1724	0.2590	0.5924	0.6638	0.2086	0.1498
17.317	0.5375	0.5779	0.5413	0.5596	0.6205	0.6204	0.0007	0.0003	0.0121	0.0003	0.0007	0.1725	0.2589	0.5888	0.6539	0.2044	0.1461
17.332	0.5242	0.5643	0.5232	0.5573	0.6169	0.6150	0.0006	0.0003	0.0100	0.0003	0.0006	0.1660	0.2531	0.5780	0.6360	0.1977	0.1410
17.350	0.5242	0.5643	0.5232	0.5573	0.6169	0.6150	0.0005	0.0002	0.0083	0.0002	0.0005	0.1660	0.2531	0.5780	0.6360	0.1977	0.1410
17.367	0.5218	0.5595	0.5130	0.5562	0.6146	0.6108	0.8255	0.4127	0.8255	0.0002	0.0004	0.1616	0.2530	0.5766	0.6277	0.1939	0.1380
17.383	0.5156	0.5541	0.5064	0.5545	0.6122	0.6070	0.6814	0.3407	0.6814	0.0001	0.0003	0.1596	0.2504	0.5716	0.6215	0.1915	0.1360
17.400	0.5093	0.5547	0.5080	0.5527	0.6108	0.6048	0.5624	0.2812	0.5624	0.8255	0.0003	0.1563	0.2475	0.5705	0.6237	0.1922	0.1361
17.417	0.5026	0.5439	0.4985	0.5507	0.6074	0.6006	0.4643	0.2321	0.4643	0.6814	0.0002	0.1557	0.2438	0.5599	0.6111	0.1886	0.1335
17.433	0.5026	0.5439	0.4985	0.5507	0.6074	0.6006	0.3832	0.1916	0.3832	0.5624	0.0002	0.1557	0.2438	0.5599	0.6111	0.1886	0.1335
17.450	0.4981	0.5313	0.4872	0.5489	0.6034	0.5958	0.3163	0.1582	0.3163	0.4643	0.0001	0.1539	0.2417	0.5482	0.5962	0.1843	0.1305
17.467	0.4931	0.5189	0.4749	0.5470	0.5992	0.5908	0.2611	0.1306	0.2611	0.3832	0.0001	0.1541	0.2386	0.5360	0.5818	0.1797	0.1270
17.483	0.4952	0.5133	0.4687	0.5459	0.5961	0.5867	0.2156	0.1078	0.2156	0.3163	0.0001	0.1532	0.2400	0.5320	0.5739	0.1772	0.1255
17.500	0.4952	0.5133	0.4687	0.5459	0.5961	0.5867	0.1779	0.0890	0.1779	0.2611	0.0001	0.1532	0.2400	0.5320	0.5739	0.1772	0.1255
17.517	0.5008	0.5109	0.4580	0.5453	0.5936	0.5816	0.1469	0.0734	0.1469	0.2155	0.0001	0.1547	0.2432	0.5337	0.5674	0.1732	0.1224
17.533	0.5041	0.5080	0.4520	0.5446	0.5909	0.5774	0.1212	0.0606	0.1212	0.1779	0.0001	0.1562	0.2443	0.5320	0.5630	0.1709	0.1207
17.550	0.5126	0.5054	0.4513	0.5447	0.5884	0.5741	0.1001	0.0500	0.1001	0.1469	0.0000	0.1627	0.2476	0.5286	0.5608	0.1706	0.1204
17.567	0.5142	0.5016	0.4487	0.5441	0.5855	0.5705	0.0826	0.0413	0.0826	0.1212	0.0000	0.1639	0.2481	0.5246	0.5565	0.1697	0.1195
17.583	0.5142	0.5016	0.4487	0.5441	0.5855	0.5705	0.0682	0.0341	0.0682	0.1001	0.0000	0.1639	0.2481	0.5246	0.5565	0.1697	0.1195
17.600	0.5313	0.4996	0.4401	0.5456	0.5830	0.5658	0.0563	0.0281	0.0563	0.0826	0.0000	0.1678	0.2568	0.5275	0.5498	0.1665	0.1169
17.617	0.5452	0.4950	0.4346	0.5470	0.5801	0.5616	0.0465	0.0232	0.0465	0.0682	0.0000	0.1775	0.2620	0.5237	0.5438	0.1644	0.1154
17.633	0.5589	0.4938	0.4280	0.5488	0.5777	0.5571	0.0383	0.0192	0.0383	0.0563	0.0000	0.1790	0.2692	0.5275	0.5372	0.1617	0.1137
17.650	0.5589	0.4938	0.4280	0.5488	0.5777	0.5571	0.0317	0.0158	0.0317	0.0465	0.0000	0.1790	0.2692	0.5275	0.5372	0.1617	0.1137
17.667	0.5670	0.4934	0.4221	0.5501	0.5755	0.5527	0.0261	0.0131	0.0261	0.0383	0.0000	0.1834	0.2735	0.5296	0.5344	0.1595	0.1118
17.684	0.5727	0.4898	0.4133	0.5513	0.5727	0.5477	0.0216	0.0108	0.0216	0.0316	0.0000	0.1843	0.2766	0.5292	0.5268	0.1562	0.1093
17.701	0.5651	0.4906	0.4083	0.5508	0.5708	0.5434	0.0178	0.0089	0.0178	0.0261	0.0000	0.1811	0.2736	0.5316	0.5263	0.1544	0.1076
17.716	0.5585	0.4902	0.4047	0.5503	0.5687	0.5393	0.0147	0.0073	0.0147	0.0216	0.0000	0.1786	0.2707	0.5331	0.5241	0.1529	0.1066
17.733	0.5585	0.4902	0.4047	0.5503	0.5687	0.5393	0.0121	0.0061	0.0121	0.0178	0.0000	0.1786	0.2707	0.5331	0.5241	0.1529	0.1066
17.750	0.5543	0.4923	0.4020	0.5500	0.5671	0.5354	0.0100	0.0050	0.0100	0.0147	0.0000	0.1757	0.2693	0.5367	0.5248	0.1518	0.1057
17.766	0.5491	0.4900	0.3980	0.5494	0.5647	0.5312	0.0083	0.0041	0.0083	0.0121	0.0000	0.1721	0.2674	0.5363	0.5208	0.1501	0.1047
17.784	0.5482	0.4851	0.3872	0.5493	0.5619	0.5258	0.8253	0.4127	0.8253	0.0100	0.0000	0.1726	0.2671	0.5350	0.5112	0.1460	0.1017
17.800	0.5482	0.4851	0.3872	0.5493	0.5619	0.5258	0.6814	0.3407	0.6814	0.0083	0.0000	0.1726	0.2671	0.5350	0.5112	0.1460	0.1017
17.817	0.5458	0.4889	0.3830	0.5489	0.5607	0.5215	0.5625	0.2813	0.5625	0.0068	0.0000	0.1689	0.2670	0.5420	0.5120	0.1445	0.1003
17.834	0.5465	0.4902	0.3764	0.5490	0.5591	0.5168	0.4643	0.2321	0.4643	0.0056	0.0000	0.1686	0.2677	0.5470	0.5095	0.1420	0.0982
17.849	0.5428	0.4844	0.3683	0.5484	0.5563	0.5117	0.3835	0.1917	0.3835	0.0047	0.0000	0.1673	0.2661	0.5424	0.5017	0.1389	0.0959
17.867	0.5402	0.4834	0.3628	0.5479	0.5543	0.5070	0.3165	0.1583	0.3165	0.0038	0.0000	0.1645	0.2656	0.5437	0.4985	0.1368	0.0942
17.883	0.5402	0.4834	0.3628	0.5479	0.5543	0.5070	0.2614	0.1307	0.2614	0.0032	0.0000	0.1645	0.2656	0.5437	0.4985	0.1368	0.0942
17.900	0.5388	0.4843	0.3569	0.5476	0.5526	0.5023	0.2158	0.1079	0.2158	0.0026	0.0000	0.1634	0.2653	0.5476	0.4963	0.1346	0.0923
17.917	0.5423	0.4813	0.3480	0.5478	0.5504	0.4969	0.1781	0.0891	0.1781	0.0022	0.0000	0.1663	0.2667	0.5478	0.4893	0.1313	0.0898
17.933	0.5367	0.4712	0.3363	0.5469	0.5467	0.4909	0.1471	0.0735	0.1471	0.0018	0.0000	0.1668	0.2635	0.5392	0.4756	0.1268	0.0866
17.950	0.5367	0.4712	0.3363	0.5469	0.5467	0.4909	0.1215	0.0607	0.1215	0.0015	0.0000	0.1668	0.2635	0.5392	0.4756	0.1268	0.0866
17.967	0.5287	0.4642	0.3278	0.5456	0.5435	0.4854	0.1002	0.0501	0.1002	0.0012	0.0000	0.1634	0.2601	0.5336	0.4660	0.1236	0.0842
17.983	0.5287	0.4642	0.3278	0.5456	0.5435	0.4854	0.0828	0.0414	0.0828	0.0010	0.0000	0.1634	0.2601	0.5336	0.4660	0.1236	0.0842
18.000	0.5373	0.4636	0.3220	0.5463	0.5413	0.4803	0.0683	0.0342	0.0683	0.0008	0.0000	0.1651	0.2646	0.5363	0.4613	0.1213	0.0825
18.016	0.5389	0.4572	0.3147	0.5463	0.5382	0.4749	0.0564	0.0282	0.0564	0.0007	0.0000	0.1669	0.2655	0.5322	0.4515	0.1184	0.0807
18.034	0.5401	0.4544	0.3069	0.5463	0.5356	0.4694	0.0466	0.0233	0.0466	0.0006	0.0000	0.1673	0.2663	0.5318	0.4449	0.1155	0.0784
18.050	0.5401	0.4544	0.3069	0.5463	0.5356	0.4694	0.0384	0.0192	0.0384	0.0005	0.0000	0.1673	0.2663	0.5318	0.4449	0.1155	0.0784
18.067	0.5442	0.4568	0.3027	0.5466	0.5340	0.4645	0.0317	0.0159	0.0317	0.0004	0.0000	0.1664	0.2693	0.5380	0.4437	0.1138	0.0770
18.084	0.5385	0.4565	0.2994	0.5458	0.5320	0.4598	0.0262	0.0131	0.0262	0.0003	0.0000	0.1637	0.2671	0.5388	0.4418	0.1126	0.0759
18.100	0.5300	0.4475	0.2931	0.5445	0.5284	0.4545	0.0216	0.0108	0.0216	0.0003	0.0000	0.1619	0.2628	0.5287	0.4330	0.1101	0.0742
18.117	0.5488	0.4545	0.2910	0.5466	0.5276	0.4501	0.0179	0.0089	0.0179	0.0002	0.0000	0.1666	0.2727	0.5411	0.4343	0.1092	0.0735
18.134	0.5488	0.4545	0.2910	0.5466	0.5276	0.4501	0.0147	0.0074	0.0147	0.0002	0.0000	0.1666	0.2727	0.5411	0.4343	0.1092	0.0735
18.149	0.5456	0.4520	0.2880	0.5463	0.5253	0.4455	0.0122	0.0061	0.0122	0.0001	0.0000	0.1659	0.2715	0.5393	0.4310	0.1079	0.0727
18.166	0.5500	0.4577	0.2864	0.5468	0.5246	0.4412	0.0101	0.0050	0.0101	0.0001	0.0000	0.1667	0.2738	0.5478	0.4343	0.1074	0.0719
18.183	0.5556	0.4625	0.2862	0.5476	0.5238	0.4372	0.0083	0.0042	0.0083	0.0001	0.0000	0.1672	0.2775	0.5553	0.4371	0.1073	0.0715
18.200	0.5453	0.4554	0.2807	0.5465	0.5209	0.4324	0.0069	0.0034	0.0069	0.0001	0.0000	0.1648	0.2725	0.5477	0.4294	0.1052	0.0699
18.217	0.5453	0.4554	0.2807	0.5465	0.5209	0.4324	0.0057	0.0028	0.0057	0.0001	0.0000	0.1648	0.2725	0.5477	0.4294	0.1052	0.0699
18.234	0.5328	0.4475	0.2799	0.5448	0.5177	0.4284	0.0047	0.0023	0.0047	0.0001	0.0000	0.1607	0.2661	0.5360	0.4248	0.1047	0.0696
18.249	0.5297	0.4452	0.2799	0.5441	0.5155	0.4246	0.8260	0.4130	0.8260	0.0000	0.8260	0.1618	0.2647	0.5326	0.4238	0.1046	0.0694
18.267	0.5316	0.4456	0.2825	0.5440	0.5138	0.4215	0.6818	0.3409	0.6818	0.0000	0.6818	0.1629	0.2652	0.5326	0.4245	0.1052	0.0704
18.283	0.5316	0.4456	0.2825	0.5440	0.5138	0.4215	0.5629	0.2814	0.5629	0.0000	0.5629	0.1629	0.2652	0.5326	0.4245	0.1052	0.0704
18.300	0.5242	0.4413	0.2832	0.5427	0.5113	0.4181	0.4647	0.2323	0.4647	0.0000	0.4647	0.1625	0.2618	0.5264	0.4223	0.1052	0.0708
18.316	0.5180	0.4345	0.2795	0.5414	0.5082	0.4140	0.3839	0.1919	0.3839	0.0000	0.3839	0.1608	0.2583	0.5182	0.4159	0.1038	0.0696
18.333	0.5095	0.4276	0.2797	0.5397	0.5051	0.4106	0.3169	0.1585	0.3169	0.8256	0.3169	0.1603	0.2541	0.5074	0.4126	0.1038	0.0696
18.350	0.5077	0.4240	0.2797	0.5387	0.5024	0.4073	0.2616	0.1308	0.2616	0.6816	0.2616	0.1596	0.2534	0.5022	0.4102	0.1037	0.0694
18.367	0.5077	0.4240	0.2797	0.5387	0.5024	0.4073	0.2160	0.1080	0.2160	0.5627	0.2160	0.1596	0.2534	0.5022	0.4102	0.1037	0.0694
18.382	0.5026	0.4167	0.2770	0.5373	0.4991	0.4036	0.1784	0.0892	0.1784	0.4648	0.1784	0.1576	0.2511	0.4928	0.4042	0.1025	0.0687
18.399	0.4925	0.4093	0.2719	0.5351	0.4956	0.3994	0.1473	0.0737	0.1473	0.3838	0.1473	0.1567	0.2457	0.4840	0.3970	0.1006	0.0673
18.416	0.5151	0.4208	0.2901	0.5370	0.4956	0.3996	0.1217	0.0608	0.1217	0.3170	0.8258	0.1651	0.2569	0.4959	0.4101	0.1067	0.0724
18.433	0.5151	0.4208	0.2901	0.5370	0.4956	0.3996	0.1004	0.0502	0.1004	0.2617	0.6817	0.1651	0.2569	0.4959	0.4101	0.1067	0.0724
18.450	0.5279	0.4339	0.3181	0.5381	0.4962	0.4022	0.0829	0.0415	0.0829	0.2161	0.5629	0.1697	0.2633	0.5066	0.4283	0.1161	0.0805
18.467	0.5063	0.4418	0.3423	0.5350	0.4961	0.4046	0.0685	0.0342	0.0685	0.1783	0.4646	0.1607	0.2533	0.5091	0.4433	0.1242	0.0875
18.483	0.4814	0.4435	0.3632	0.5310	0.4950	0.4070	0.0565	0.0283	0.0565	0.1472	0.3836	0.1516	0.2413	0.5047	0.4519	0.1311	0.0938
18.500	0.4644	0.4461	0.3838	0.5275	0.4942	0.4098	0.0467	0.0233	0.0467	0.1215	0.3166	0.1453	0.2331	0.5007	0.4617	0.1379	0.1000
18.516	0.4644	0.4461	0.3838	0.5275	0.4942	0.4098	0.0385	0.0193	0.0385	0.1004	0.2615	0.1453	0.2331	0.5007	0.4617	0.1379	0.1000
18.532	0.4463	0.4502	0.3994	0.5236	0.4938	0.4121	0.0318	0.0159	0.0318	0.0829	0.2160	0.1376	0.2246	0.5000	0.4714	0.1431	0.1045
18.549	0.4353	0.4513	0.4131	0.5202	0.4929	0.4143	0.0263	0.0131	0.0263	0.0685	0.1784	0.1350	0.2186	0.4960	0.4780	0.1478	0.1084
18.566	0.4271	0.4550	0.4222	0.5170	0.4925	0.4160	0.0217	0.0109	0.0217	0.0566	0.1473	0.1321	0.2145	0.4957	0.4862	0.1511	0.1108
18.583	0.4271	0.4550	0.4222	0.5170	0.4925	0.4160	0.0179	0.0090	0.0179	0.0467	0.1216	0.1321	0.2145	0.4957	0.4862	0.1511	0.1108
18.599	0.4221	0.4533	0.4276	0.5141	0.4913	0.4172	0.0148	0.0074	0.0148	0.0386	0.1004	0.1334	0.2111	0.4912	0.4874	0.1528	0.1125
18.617	0.4296	0.4544	0.4266	0.5127	0.4905	0.4173	0.0122	0.0061	0.0122	0.0318	0.0829	0.1356	0.2150	0.4945	0.4863	0.1523	0.1124
18.633	0.4316	0.4518	0.4277	0.5109	0.4891	0.4177	0.0101	0.0050	0.0101	0.0263	0.0684	0.1356	0.2163	0.4915	0.4847	0.1527	0.1127
18.650	0.4288	0.4462	0.4267	0.5085	0.4871	0.4178	0.0083	0.0042	0.0083	0.0217	0.0565	0.1355	0.2145	0.4852	0.4792	0.1521	0.1128
18.666	0.4288	0.4462	0.4267	0.5085	0.4871	0.4178	0.0069	0.0034	0.0069	0.0179	0.0467	0.1355	0.2145	0.4852	0.4792	0.1521	0.1128
18.684	0.4227	0.4420	0.4247	0.5057	0.4853	0.4176	0.0057	0.0028	0.0057	0.0148	0.0385	0.1328	0.2118	0.4809	0.4747	0.1513	0.1124
18.700	0.4126	0.4363	0.4202	0.5023	0.4831	0.4170	0.0047	0.0023	0.0047	0.0122	0.0318	0.1307	0.2063	0.4745	0.4688	0.1497	0.1112
18.717	0.4206	0.4323	0.4162	0.5010	0.4812	0.4163	0.0039	0.0019	0.0039	0.0101	0.0262	0.1384	0.2079	0.4702	0.4647	0.1483	0.1101
18.732	0.4206	0.4323	0.4162	0.5010	0.4812	0.4163	0.0032	0.0016	0.0032	0.0083	0.0217	0.1384	0.2079	0.4702	0.4647	0.1483	0.1101
18.749	0.4319	0.4302	0.4118	0.5005	0.4795	0.4154	0.0026	0.0013	0.0026	0.0069	0.0179	0.1473	0.2119	0.4686	0.4617	0.1467	0.1089
18.766	0.4276	0.4284	0.4077	0.4982	0.4779	0.4146	0.8256	0.4128	0.0022	0.8256	0.0148	0.1438	0.2106	0.4666	0.4596	0.1453	0.1076
18.784	0.4188	0.4230	0.4039	0.4953	0.4757	0.4137	0.6813	0.3407	0.0018	0.6813	0.0122	0.1401	0.2066	0.4604	0.4547	0.1438	0.1068
18.799	0.4188	0.4231	0.3983	0.4933	0.4744	0.4124	0.5628	0.2814	0.0015	0.5628	0.0101	0.1382	0.2073	0.4619	0.4533	0.1419	0.1052
18.817	0.4188	0.4231	0.3983	0.4933	0.4744	0.4124	0.4645	0.2322	0.0012	0.4645	0.0083	0.1382	0.2073	0.4619	0.4533	0.1419	0.1052
18.834	0.4160	0.4215	0.3939	0.4911	0.4728	0.4112	0.3834	0.1917	0.0010	0.3834	0.0069	0.1358	0.2061	0.4601	0.4514	0.1405	0.1037
18.850	0.4106	0.4174	0.3913	0.4885	0.4707	0.4103	0.3166	0.1583	0.0008	0.3166	0.0057	0.1342	0.2038	0.4554	0.4478	0.1394	0.1033
18.866	0.4169	0.4163	0.3873	0.4873	0.4691	0.4090	0.2615	0.1307	0.0007	0.2615	0.0047	0.1364	0.2066	0.4548	0.4453	0.1380	0.1022
18.883	0.4169	0.4163	0.3873	0.4873	0.4691	0.4090	0.2159	0.1080	0.0006	0.2159	0.0039	0.1364	0.2066	0.4548	0.4453	0.1380	0.1022
18.900	0.4226	0.4153	0.3847	0.4863	0.4676	0.4080	0.1782	0.0891	0.0005	0.1782	0.0032	0.1388	0.2097	0.4560	0.4427	0.1370	0.1015
18.916	0.4186	0.4129	0.3806	0.4842	0.4658	0.4066	0.1472	0.0736	0.0004	0.1472	0.0026	0.1361	0.2082	0.4546	0.4388	0.1355	0.1005
18.934	0.4132	0.4114	0.3780	0.4818	0.4642	0.4055	0.1215	0.0607	0.0003	0.1215	0.0022	0.1320	0.2063	0.4541	0.4362	0.1345	0.0997
18.950	0.4064	0.4078	0.3734	0.4792	0.4622	0.4039	0.1003	0.0501	0.0003	0.1003	0.0018	0.1292	0.2031	0.4506	0.4318	0.1329	0.0985
18.967	0.4064	0.4078	0.3734	0.4792	0.4622	0.4039	0.0828	0.0414	0.0002	0.0828	0.0015	0.1292	0.2031	0.4506	0.4318	0.1329	0.0985
18.983	0.4056	0.4029	0.3660	0.4772	0.4599	0.4017	0.0683	0.0342	0.0002	0.0683	0.0012	0.1287	0.2024	0.4470	0.4247	0.1301	0.0967
19.001	0.4175	0.3994	0.3595	0.4770	0.4578	0.3996	0.0564	0.0282	0.0001	0.0564	0.0010	0.1388	0.2066	0.4449	0.4191	0.1278	0.0949
19.017	0.4293	0.4044	0.3581	0.4770	0.4572	0.3983	0.0466	0.0233	0.0001	0.0466	0.0008	0.1418	0.2128	0.4525	0.4221	0.1273	0.0944
19.033	0.4354	0.4065	0.3518	0.4766	0.4563	0.3961	0.0385	0.0192	0.0001	0.0385	0.0007	0.1420	0.2165	0.4581	0.4210	0.1251	0.0925
19.050	0.4354	0.4065	0.3518	0.4766	0.4563	0.3961	0.0317	0.0159	0.0001	0.0317	0.0006	0.1420	0.2165	0.4581	0.4210	0.1251	0.0925
19.066	0.4320	0.4052	0.3447	0.4751	0.4548	0.3937	0.0262	0.0131	0.0001	0.0262	0.0005	0.1408	0.2150	0.4582	0.4178	0.1227	0.0904
19.083	0.4266	0.4022	0.3414	0.4733	0.4530	0.3918	0.0217	0.0108	0.0001	0.0217	0.0004	0.1381	0.2127	0.4555	0.4142	0.1214	0.0895
19.100	0.4230	0.4017	0.3384	0.4717	0.4516	0.3900	0.0179	0.0089	0.0000	0.0179	0.0003	0.1362	0.2110	0.4552	0.4131	0.1204	0.0887
19.116	0.4230	0.4017	0.3384	0.4717	0.4516	0.3900	0.0148	0.0074	0.0000	0.0148	0.0003	0.1362	0.2110	0.4552	0.4131	0.1204	0.0887
19.133	0.4218	0.4030	0.3378	0.4703	0.4506	0.3886	0.0122	0.0061	0.0000	0.0122	0.0002	0.1349	0.2109	0.4574	0.4145	0.1202	0.0883
19.149	0.4184	0.4037	0.3363	0.4686	0.4495	0.3870	0.0101	0.0050	0.0000	0.0101	0.0002	0.1327	0.2100	0.4584	0.4149	0.1196	0.0877
19.167	0.4147	0.4006	0.3327	0.4669	0.4478	0.3850	0.0083	0.0042	0.0000	0.0083	0.0001	0.1322	0.2079	0.4549	0.4120	0.1184	0.0867
19.183	0.4277	0.4123	0.3324	0.4672	0.4488	0.3836	0.0069	0.0034	0.0000	0.0069	0.0001	0.1343	0.2150	0.4705	0.4207	0.1185	0.0861
19.200	0.4277	0.4123	0.3324	0.4672	0.4488	0.3836	0.0057	0.0028	0.0000	0.0057	0.0001	0.1343	0.2150	0.4705	0.4207	0.1185	0.0861
19.216	0.4378	0.4246	0.3324	0.4676	0.4502	0.3823	0.0047	0.0023	0.0000	0.0047	0.0001	0.1348	0.2210	0.4883	0.4297	0.1187	0.0856
19.233	0.4561	0.4406	0.3361	0.4692	0.4526	0.3818	0.0039	0.0019	0.0000	0.0039	0.0001	0.1399	0.2305	0.5096	0.4423	0.1202	0.0861
19.250	0.4525	0.4447	0.3358	0.4684	0.4530	0.3806	0.0032	0.0016	0.0000	0.0032	0.0001	0.1376	0.2291	0.5148	0.4459	0.1201	0.0858
19.266	0.4525	0.4447	0.3358	0.4684	0.4530	0.3806	0.0026	0.0013	0.0000	0.0026	0.0000	0.1376	0.2291	0.5148	0.4459	0.1201	0.0858
19.283	0.4554	0.4453	0.3348	0.4684	0.4530	0.3792	0.0022	0.0011	0.0000	0.0022	0.0000	0.1414	0.2295	0.5166	0.4452	0.1196	0.0855
19.300	0.4573	0.4449	0.3316	0.4683	0.4527	0.3775	0.0018	0.0009	0.0000	0.0018	0.0000	0.1425	0.2305	0.5176	0.4442	0.1185	0.0845
19.317	0.4555	0.4447	0.3267	0.4678	0.4525	0.3754	0.0015	0.0007	0.0000	0.0015	0.0000	0.1413	0.2298	0.5193	0.4419	0.1168	0.0830
19.333	0.4506	0.4455	0.3224	0.4668	0.4524	0.3734	0.0012	0.0006	0.0000	0.0012	0.0000	0.1378	0.2280	0.5217	0.4410	0.1154	0.0814
19.350	0.4506	0.4455	0.3224	0.4668	0.4524	0.3734	0.0010	0.0005	0.0000	0.0010	0.0000	0.1378	0.2280	0.5217	0.4410	0.1154	0.0814
19.367	0.4486	0.4439	0.3205	0.4662	0.4519	0.3717	0.0008	0.0004	0.0000	0.0008	0.0000	0.1385	0.2266	0.5201	0.4392	0.1145	0.0810
19.383	0.4427	0.4396	0.3189	0.4649	0.4509	0.3701	0.0007	0.0003	0.0000	0.0007	0.0000	0.1392	0.2229	0.5151	0.4355	0.1138	0.0806
19.400	0.4375	0.4363	0.3146	0.4637	0.4500	0.3680	0.0006	0.0003	0.0000	0.0006	0.0000	0.1363	0.2207	0.5124	0.4311	0.1123	0.0793
19.417	0.4270	0.4322	0.3111	0.4617	0.4489	0.3660	0.0005	0.0002	0.0000	0.0005	0.0000	0.1317	0.2159	0.5075	0.4269	0.1110	0.0783
19.432	0.4270	0.4322	0.3111	0.4617	0.4489	0.3660	0.0004	0.0002	0.0000	0.0004	0.0000	0.1317	0.2159	0.5075	0.4269	0.1110	0.0783
19.450	0.4137	0.4226	0.3067	0.4591	0.4466	0.3638	0.0003	0.0002	0.0000	0.0003	0.0000	0.1267	0.2095	0.4957	0.4188	0.1094	0.0771
19.467	0.4019	0.4122	0.3005	0.4564	0.4441	0.3612	0.0003	0.0001	0.0000	0.0003	0.0000	0.1249	0.2030	0.4829	0.4093	0.1072	0.0754
19.482	0.3902	0.4013	0.2924	0.4535	0.4412	0.3581	0.0002	0.0001	0.0000	0.0002	0.0000	0.1214	0.1970	0.4701	0.3986	0.1043	0.0731
19.500	0.3902	0.4013	0.2924	0.4535	0.4412	0.3581	0.0002	0.0001	0.0000	0.0002	0.0000	0.1214	0.1970	0.4701	0.3986	0.1043	0.0731
19.516	0.3875	0.3955	0.2875	0.4515	0.4391	0.3555	0.0001	0.0001	0.0000	0.0001	0.0000	0.1216	0.1952	0.4629	0.3935	0.1026	0.0716
19.533	0.3834	0.3934	0.2845	0.4493	0.4376	0.3532	0.0001	0.0001	0.0000	0.0001	0.0000	0.1192	0.1938	0.4601	0.3915	0.1016	0.0706
19.550	0.3887	0.3970	0.2854	0.4484	0.4372	0.3517	0.0001	0.0001	0.0000	0.0001	0.0000	0.1203	0.1967	0.4645	0.3954	0.1019	0.0707
19.567	0.3982	0.3997	0.2855	0.4481	0.4367	0.3500	0.0001	0.0000	0.0000	0.0001	0.0000	0.1254	0.2006	0.4679	0.3980	0.1020	0.0705
19.583	0.3982	0.3997	0.2855	0.4481	0.4367	0.3500	0.0001	0.0000	0.0000	0.0001	0.0000	0.1254	0.2006	0.4679	0.3980	0.1020	0.0705
19.600	0.5147	0.4038	0.2831	0.4621	0.4365	0.3479	0.8255	0.4127	0.8255	0.0001	0.0000	0.1901	0.2491	0.4772	0.3963	0.1009	0.0699
19.617	0.6087	0.4012	0.2772	0.4757	0.4352	0.3452	0.6814	0.3407	0.6814	0.0000	0.0000	0.2794	0.2970	0.4774	0.3894	0.0988	0.0682
19.633	0.6417	0.3923	0.2705	0.4834	0.4326	0.3422	0.5625	0.2812	0.5625	0.0000	0.0000	0.3031	0.3030	0.4670	0.3802	0.0964	0.0664
19.650	0.6417	0.3923	0.2705	0.4834	0.4326	0.3422	0.4643	0.2322	0.4643	0.0000	0.0000	0.3031	0.3030	0.4670	0.3802	0.0964	0.0664
19.667	0.6457	0.3830	0.2642	0.4879	0.4299	0.3392	0.3833	0.1916	0.3833	0.0000	0.0000	0.3088	0.2981	0.4575	0.3692	0.0938	0.0652
19.683	0.6345	0.3747	0.2597	0.4904	0.4271	0.3364	0.3164	0.1582	0.3164	0.0000	0.0000	0.3112	0.2890	0.4464	0.3623	0.0922	0.0638
19.700	0.6017	0.3682	0.2561	0.4898	0.4245	0.3338	0.2611	0.1306	0.2611	0.0000	0.0000	0.2940	0.2732	0.4376	0.3569	0.0909	0.0628
19.717	0.5952	0.3675	0.2551	0.4918	0.4230	0.3316	0.2156	0.1078	0.2156	0.0000	0.0000	0.2808	0.2716	0.4373	0.3555	0.0904	0.0623
19.733	0.5952	0.3675	0.2551	0.4918	0.4230	0.3316	0.1780	0.0890	0.1780	0.0000	0.0000	0.2808	0.2716	0.4373	0.3555	0.0904	0.0623
19.750	0.5748	0.3668	0.2543	0.4917	0.4215	0.3296	0.1469	0.0735	0.1469	0.0000	0.0000	0.2734	0.2618	0.4352	0.3559	0.0902	0.0619
19.767	0.5502	0.3686	0.2550	0.4906	0.4204	0.3278	0.1213	0.0606	0.1213	0.0000	0.0000	0.2532	0.2534	0.4372	0.3578	0.0903	0.0620
19.784	0.5150	0.3661	0.2543	0.4875	0.4186	0.3258	0.1001	0.0501	0.1001	0.0000	0.0000	0.2345	0.2389	0.4327	0.3569	0.0900	0.0616
19.800	0.4868	0.3640	0.2533	0.4845	0.4169	0.3238	0.0826	0.0413	0.0826	0.0000	0.0000	0.2144	0.2286	0.4297	0.3554	0.0896	0.0612
19.816	0.4868	0.3640	0.2533	0.4845	0.4169	0.3238	0.0682	0.0341	0.0682	0.0000	0.0000	0.2144	0.2286	0.4297	0.3554	0.0896	0.0612
19.834	0.4612	0.3620	0.2531	0.4812	0.4152	0.3220	0.0563	0.0282	0.0563	0.0000	0.0000	0.1981	0.2183	0.4265	0.3543	0.0894	0.0611
19.850	0.4558	0.3612	0.2523	0.4800	0.4137	0.3201	0.0465	0.0232	0.0465	0.0000	0.0000	0.1886	0.2189	0.4263	0.3525	0.0891	0.0608
19.867	0.4508	0.3599	0.2510	0.4788	0.4121	0.3181	0.0384	0.0192	0.0384	0.0000	0.0000	0.1803	0.2183	0.4250	0.3509	0.0886	0.0603
19.884	0.4508	0.3599	0.2510	0.4788	0.4121	0.3181	0.0317	0.0158	0.0317	0.0000	0.0000	0.1803	0.2183	0.4250	0.3509	0.0886	0.0603
